row,col,value
1,1,2.20842596948
1,2,0.000317355868982
1,3,0.000705947605055
1,4,-0.000308695829636
1,5,0.00338131620808
2,1,0.00070790602299
2,2,3.2122839672
2,3,-0.0129134775079
2,4,0.000481815925198
2,5,-0.00126117118604
3,1,0.000806954182151
3,2,0.029240510251
3,3,2.17793009794
3,4,-0.00146772772411
3,5,-0.00170012260464
4,1,-0.000753070861718
4,2,-0.00133422628339
4,3,0.00227995478826
4,4,2.53076655284
4,5,-0.0304331804039
5,1,0.000570047062101
5,2,0.000177443795565
5,3,-0.00223461446455
5,4,0.0178056304628
5,5,4.99001517252
