row,col,value
1,1,1.21916924559
1,2,5.76750532738e-05
1,3,0.00020302929727
1,4,2.87884790998e-05
1,5,0.000131482593099
2,1,0.000119821638428
2,2,1.33936386601
2,3,-0.00197609891599
2,4,-5.02718368959e-05
2,5,0.00014430595043
3,1,0.000173216158427
3,2,0.00278954313183
3,3,1.21467757297
3,4,8.03988799287e-05
3,5,-0.000254752805418
4,1,0.000164601344951
4,2,0.000236697983094
4,3,0.000160511376501
4,4,1.26280186638
4,5,-0.00353240820168
5,1,8.31819185501e-06
5,2,0.000135500916094
5,3,-0.000138645594015
5,4,0.0016406033423
5,5,1.4948240618
