row,col,value
1,1,1.21885156149
1,2,-1.12086785064e-05
1,3,5.40731343007e-05
1,4,-2.1610689591e-05
1,5,4.92668243067e-05
2,1,3.70602203013e-06
2,2,1.24116621187
2,3,-0.00535195169311
2,4,0.000126877310832
2,5,-0.000170415507765
3,1,-2.93188222245e-05
3,2,0.00524587333849
3,3,1.296630244
3,4,-1.54967535697e-05
3,5,-0.00040137392754
4,1,-2.60444356098e-05
4,2,0.000183699958686
4,3,0.000141890092781
4,4,1.25627585784
4,5,-0.00371296749555
5,1,3.30386148781e-06
5,2,-1.41996826751e-05
5,3,7.70507973892e-05
5,4,0.00100656995994
5,5,1.48179492716
