row,col,value
1,1,2.20951708465
1,2,-0.000533942540689
1,3,0.000282285584638
1,4,-0.000612105525544
1,5,0.00339370218224
2,1,-0.000204147531304
2,2,3.22901476277
2,3,-0.0182868927821
2,4,0.00205314751665
2,5,-0.00422981811531
3,1,0.000227937886753
3,2,0.022726315419
3,3,2.17788425639
3,4,-0.000338263472314
3,5,0.00216301729496
4,1,-0.000376347113568
4,2,-0.00736103464806
4,3,-0.00799125767166
4,4,2.55534886854
4,5,-0.0371613122421
5,1,0.00109764573276
5,2,-0.00711197364806
5,3,0.00102538310375
5,4,0.0179714164763
5,5,4.99652171436
