row,col,value
1,1,1.21871325576
1,2,-3.41598891285e-05
1,3,1.29083244932e-05
1,4,-1.6728137435e-05
1,5,0.000141999020362
2,1,2.44171549313e-05
2,2,1.36712926207
2,3,8.53218106954e-05
2,4,-2.81648335736e-06
2,5,-0.00745787835898
3,1,1.51504321247e-06
3,2,-3.91428188462e-05
3,3,1.31233518157
3,4,-0.0019181037093
3,5,8.66665352141e-05
4,1,-7.03894242387e-05
4,2,-2.10634027673e-06
4,3,0.00380628980432
4,4,1.19352581064
4,5,0.000363528701858
5,1,7.6739649961e-05
5,2,0.00301153408096
5,3,-1.3225313639e-05
5,4,0.000309204723191
5,5,1.45189809775
