row,col,value
1,1,1.48559912806
1,2,-2.72945569841e-05
1,3,0.000136080703511
1,4,-5.34418799371e-05
1,5,0.000133112722446
2,1,9.26992550565e-06
2,2,1.5404655155
2,3,-0.0135821589664
2,4,0.000316780056418
2,5,-0.000462357580008
3,1,-7.37324450218e-05
3,2,0.0133129619476
3,3,1.68122187929
3,4,-3.92995517829e-05
3,5,-0.001116025307
4,1,-6.44790430835e-05
4,2,0.000459577357363
4,3,0.000360961434936
4,4,1.5782253153
4,5,-0.0101664573647
5,1,8.89403471659e-06
5,2,-3.80761155589e-05
5,3,0.000214298871895
5,4,0.00275605673332
5,5,2.19571244045
