row,col,value
1,1,0.452829548979
1,2,-3.08741533442e-06
1,3,-6.62824616928e-05
1,4,-0.000111038409944
1,5,-4.60296862487e-05
2,1,-8.52668048962e-05
2,2,0.310842182686
2,3,0.00241997226767
2,4,-5.08154286043e-05
2,5,0.000255795883748
3,1,-5.05795744072e-05
3,2,-0.00328317825142
3,3,0.460387140209
3,4,0.000110266801259
3,5,-3.11423961365e-05
4,1,0.000180370135488
4,2,-0.000111463252341
4,3,5.08290540227e-05
4,4,0.393470819355
4,5,0.00320655515729
5,1,-8.22207056017e-06
5,2,-2.59609131786e-05
5,3,1.62279261565e-05
5,4,-0.00105974328261
5,5,0.200317808835
