row,col,value
1,1,-0.246596291113
1,2,6.174915312e-06
1,3,-7.97311807342e-05
1,4,0.000130509251843
1,5,-0.000267959802851
2,1,6.27639739392e-06
2,2,-0.242665061737
2,3,0.00715748627605
2,4,0.000429301979785
2,5,-0.000542331874271
3,1,0.000445049542031
3,2,-0.00679957281194
3,3,-0.359581122312
3,4,-0.0403718826541
3,5,0.0412199400908
4,1,0.000607990783928
4,2,0.00123628899943
4,3,0.0228706414191
4,4,-0.733845150225
4,5,0.421667696993
5,1,-7.87877117085e-05
5,2,5.20411351023e-05
5,3,-0.00199748276429
5,4,0.0164319844703
5,5,-0.561344764911
